workload,backend,model,topology,gpus,data_parallel_size,tensor_parallel_size,pipeline_parallel_size,per_rank_batch_size,global_batch_size,pipeline_microbatches,pipeline_microbatch_size,repeats,successful_repeats,status,throughput_unit,throughput_median,throughput_min,throughput_max,memory_metric,peak_memory_gib_median,peak_memory_gib_min,peak_memory_gib_max,notes
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,dp4,4,4,1,1,256,1024,1,256,3,3,completed,semantic_tokens/s,97894.44390810074,97544.2726349113,98013.43075346349,cuda_peak_allocated,7.889192581176758,7.889192581176758,7.889192581176758,BF16; T=2; sequence length 16; 1024 samples; MCore micro batch 256; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,dp4,4,4,1,1,384,1536,1,384,3,3,completed,semantic_tokens/s,91939.77988112983,91903.99900142352,91954.37893713069,cuda_peak_allocated,11.369760513305664,11.369760513305664,11.369760513305664,BF16; T=2; sequence length 16; 1536 samples; MCore micro batch 384; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,dp4,4,4,1,1,512,2048,1,512,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 512; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,dp4,4,4,1,1,576,2304,1,576,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 576; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,dp4,4,4,1,1,768,3072,1,768,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 768; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,16,16,4,4,3,3,completed,semantic_tokens/s,1823.5033953191223,1787.7417407367634,1867.221821663742,cuda_peak_allocated,0.7039279937744141,0.7039279937744141,0.7057590484619141,BF16; T=2; sequence length 16; 16 samples; MCore micro batch 4; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,32,32,4,8,3,3,completed,semantic_tokens/s,3303.9248799457446,3146.2703014728613,3350.644644949396,cuda_peak_allocated,0.812870979309082,0.812870979309082,0.813817024230957,BF16; T=2; sequence length 16; 32 samples; MCore micro batch 8; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,64,64,4,16,3,3,completed,semantic_tokens/s,6700.282417884352,6608.411492530525,6852.892520657061,cuda_peak_allocated,1.0307574272155762,1.0307574272155762,1.0317034721374512,BF16; T=2; sequence length 16; 64 samples; MCore micro batch 16; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,96,96,4,24,3,3,completed,semantic_tokens/s,9578.877012527348,9175.067650083327,9587.532532239347,cuda_peak_allocated,1.2486438751220703,1.2486438751220703,1.2486438751220703,BF16; T=2; sequence length 16; 96 samples; MCore micro batch 24; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,128,128,4,32,3,3,completed,semantic_tokens/s,11921.822424733598,11886.051941508487,11932.750785849337,cuda_peak_allocated,1.4665303230285645,1.4665303230285645,1.4684529304504395,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 32; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,192,192,4,48,3,3,completed,semantic_tokens/s,16202.127497002159,16126.386132579053,16344.566492907867,cuda_peak_allocated,1.9023032188415527,1.9023032188415527,1.9023032188415527,BF16; T=2; sequence length 16; 192 samples; MCore micro batch 48; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,256,256,4,64,3,3,completed,semantic_tokens/s,19571.763795037186,18959.96325403123,19695.105222087146,cuda_peak_allocated,2.338076114654541,2.338076114654541,2.340487003326416,BF16; T=2; sequence length 16; 256 samples; MCore micro batch 64; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,384,384,4,96,3,3,completed,semantic_tokens/s,24707.74150730835,24127.880402700855,24960.14049847533,cuda_peak_allocated,3.2096219062805176,3.2096219062805176,3.2096219062805176,BF16; T=2; sequence length 16; 384 samples; MCore micro batch 96; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,512,512,4,128,3,3,completed,semantic_tokens/s,27057.12780259171,26809.15709624422,27480.71715780358,cuda_peak_allocated,4.081167697906494,4.081167697906494,4.083090305328369,BF16; T=2; sequence length 16; 512 samples; MCore micro batch 128; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,768,768,4,192,3,3,completed,semantic_tokens/s,28879.34380072765,28875.94799236328,28995.151996174456,cuda_peak_allocated,5.824259281158447,5.824259281158447,5.824259281158447,BF16; T=2; sequence length 16; 768 samples; MCore micro batch 192; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,1024,1024,4,256,3,3,completed,semantic_tokens/s,30217.92922983599,29985.956732971976,30376.404504335256,cuda_peak_allocated,7.5673508644104,7.5673508644104,7.568785190582275,BF16; T=2; sequence length 16; 1024 samples; MCore micro batch 256; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,1536,1536,4,384,3,3,completed,semantic_tokens/s,29248.04530360365,29023.4933858283,29313.58540725164,cuda_peak_allocated,11.053533554077148,11.053533554077148,11.056432723999023,BF16; T=2; sequence length 16; 1536 samples; MCore micro batch 384; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2048,2048,4,512,3,3,completed,semantic_tokens/s,20436.946168816645,20409.85654363338,20454.447205127937,cuda_peak_allocated,14.539716720581055,14.539716720581055,14.539716720581055,BF16; T=2; sequence length 16; 2048 samples; MCore micro batch 512; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2304,2304,4,576,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 576; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,16,16,4,4,3,3,completed,semantic_tokens/s,2203.6439266540137,2202.8437267296413,2523.9626491819463,cuda_peak_allocated,0.5371932983398438,0.5371932983398438,0.5371932983398438,BF16; T=2; sequence length 16; 16 samples; MCore micro batch 4; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,32,32,4,8,3,3,completed,semantic_tokens/s,4606.732526460758,4472.286466447021,4617.355687453705,cuda_peak_allocated,0.6461362838745117,0.6461362838745117,0.6461362838745117,BF16; T=2; sequence length 16; 32 samples; MCore micro batch 8; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,64,64,4,16,3,3,completed,semantic_tokens/s,8419.967032490391,8252.677575447666,8677.540875291726,cuda_peak_allocated,0.8640227317810059,0.8640227317810059,0.8640227317810059,BF16; T=2; sequence length 16; 64 samples; MCore micro batch 16; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,96,96,4,24,3,3,completed,semantic_tokens/s,11940.943441802749,11768.291121517093,12104.278792268422,cuda_peak_allocated,1.0819091796875,1.0819091796875,1.0819091796875,BF16; T=2; sequence length 16; 96 samples; MCore micro batch 24; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,128,128,4,32,3,3,completed,semantic_tokens/s,14268.421054095938,14065.452693963036,14794.735844783267,cuda_peak_allocated,1.2997956275939941,1.2997956275939941,1.2997956275939941,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 32; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,192,192,4,48,3,3,completed,semantic_tokens/s,19062.144785748034,18827.267655355365,20201.709986252816,cuda_peak_allocated,1.7355685234069824,1.7355685234069824,1.7355685234069824,BF16; T=2; sequence length 16; 192 samples; MCore micro batch 48; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,256,256,4,64,3,3,completed,semantic_tokens/s,22981.45776054824,22877.574990545283,23219.239927665705,cuda_peak_allocated,2.1713414192199707,2.1713414192199707,2.1713414192199707,BF16; T=2; sequence length 16; 256 samples; MCore micro batch 64; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,384,384,4,96,3,3,completed,semantic_tokens/s,28348.157267467643,26594.543795223548,28513.118638905904,cuda_peak_allocated,3.0428872108459473,3.0428872108459473,3.0428872108459473,BF16; T=2; sequence length 16; 384 samples; MCore micro batch 96; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,512,512,4,128,3,3,completed,semantic_tokens/s,30541.03270808626,30428.218551281203,30754.13510150072,cuda_peak_allocated,3.914433002471924,3.914433002471924,3.914433002471924,BF16; T=2; sequence length 16; 512 samples; MCore micro batch 128; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,768,768,4,192,3,3,completed,semantic_tokens/s,31893.33877393034,31798.717369163616,32012.879506833924,cuda_peak_allocated,5.657524585723877,5.657524585723877,5.657524585723877,BF16; T=2; sequence length 16; 768 samples; MCore micro batch 192; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,1024,1024,4,256,3,3,completed,semantic_tokens/s,34317.23432845706,34201.807247807345,34329.15966902482,cuda_peak_allocated,7.40061616897583,7.40061616897583,7.40061616897583,BF16; T=2; sequence length 16; 1024 samples; MCore micro batch 256; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,1536,1536,4,384,3,3,completed,semantic_tokens/s,33231.51460083716,33075.45961545635,33395.56391048573,cuda_peak_allocated,10.886798858642578,10.886798858642578,10.886798858642578,BF16; T=2; sequence length 16; 1536 samples; MCore micro batch 384; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,2048,2048,4,512,3,3,completed,semantic_tokens/s,19275.254379407186,19081.446209702997,19325.869269566854,cuda_peak_allocated,14.372982025146484,14.372982025146484,14.372982025146484,BF16; T=2; sequence length 16; 2048 samples; MCore micro batch 512; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,3072,3072,4,768,2,1,unstable,semantic_tokens/s,19350.028041422665,19350.028041422665,19350.028041422665,cuda_peak_allocated,21.345348358154297,21.345348358154297,21.345348358154297,BF16; T=2; sequence length 16; 3072 samples; MCore micro batch 768; one warmup
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,4096,4096,4,1024,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 1024; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,1,1,1,1,3,3,completed,semantic_tokens/s,286.47853672452686,283.2204297980231,292.45205765251063,cuda_peak_allocated,0.9572544097900391,0.9572544097900391,0.9572544097900391,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 1; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,4,4,1,4,3,3,completed,semantic_tokens/s,1159.2776784039365,1137.414726944898,1163.0944467639563,cuda_peak_allocated,1.0396394729614258,1.0396394729614258,1.0396394729614258,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 4; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,16,16,1,16,3,3,completed,semantic_tokens/s,4636.209091383805,4545.978920442183,4661.491327436918,cuda_peak_allocated,1.364931583404541,1.364931583404541,1.364931583404541,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 16; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,64,64,1,64,3,3,completed,semantic_tokens/s,16045.625948440425,15709.766873468547,16276.699541491926,cuda_peak_allocated,2.6711487770080566,2.6711487770080566,2.6711487770080566,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 64; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,128,128,1,128,3,3,completed,semantic_tokens/s,21791.962309004735,21614.67838319905,21798.805905484867,cuda_peak_allocated,4.410425186157227,4.410425186157227,4.410425186157227,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 128; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,256,256,1,256,3,3,completed,semantic_tokens/s,24549.726117176,24534.221290400263,24887.085302836524,cuda_peak_allocated,7.889192581176758,7.889192581176758,7.889192581176758,BF16; T=2; sequence length 16; 256 samples; MCore micro batch 256; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,384,384,1,384,3,3,completed,semantic_tokens/s,23145.773249183392,22832.23420894112,23164.415138784174,cuda_peak_allocated,11.368783950805664,11.368783950805664,11.368783950805664,BF16; T=2; sequence length 16; 384 samples; MCore micro batch 384; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,512,512,1,512,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 512; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,576,576,1,576,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 576; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,768,768,1,768,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 768; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,16,16,1,16,3,3,completed,semantic_tokens/s,3611.2304623692416,3278.446764670326,3665.6060973277035,cuda_peak_allocated,0.6857328414916992,0.6857328414916992,0.6857328414916992,BF16; T=2; sequence length 16; 16 samples; MCore micro batch 16; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,32,32,1,32,3,3,completed,semantic_tokens/s,6966.506857783438,6413.195748705709,7848.749688309066,cuda_peak_allocated,0.9031982421875,0.9031982421875,0.9031982421875,BF16; T=2; sequence length 16; 32 samples; MCore micro batch 32; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,64,64,1,64,3,3,completed,semantic_tokens/s,14609.77896078014,12772.793878677423,15197.366964472014,cuda_peak_allocated,1.3381290435791016,1.3381290435791016,1.3381290435791016,BF16; T=2; sequence length 16; 64 samples; MCore micro batch 64; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,96,96,1,96,3,3,completed,semantic_tokens/s,18342.301865019523,18048.2628553049,18430.30716232436,cuda_peak_allocated,1.7730598449707031,1.7730598449707031,1.7730598449707031,BF16; T=2; sequence length 16; 96 samples; MCore micro batch 96; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,128,128,1,128,3,3,completed,semantic_tokens/s,22783.75048553016,22327.354169215145,25927.25268954378,cuda_peak_allocated,2.2079906463623047,2.2079906463623047,2.2079906463623047,BF16; T=2; sequence length 16; 128 samples; MCore micro batch 128; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,192,192,1,192,3,3,completed,semantic_tokens/s,29522.222129491216,29020.38631614176,30016.520453387442,cuda_peak_allocated,3.077852249145508,3.077852249145508,3.077852249145508,BF16; T=2; sequence length 16; 192 samples; MCore micro batch 192; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,256,256,1,256,3,3,completed,semantic_tokens/s,29767.544005575826,29444.659188328995,29809.326106945893,cuda_peak_allocated,3.947713851928711,3.947713851928711,3.947713851928711,BF16; T=2; sequence length 16; 256 samples; MCore micro batch 256; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,384,384,1,384,3,3,completed,semantic_tokens/s,28975.177335942935,28773.90964328999,28984.245349512297,cuda_peak_allocated,5.687437057495117,5.687437057495117,5.687437057495117,BF16; T=2; sequence length 16; 384 samples; MCore micro batch 384; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,512,512,1,512,3,3,completed,semantic_tokens/s,28588.567766539618,28426.393245040003,28694.937952674496,cuda_peak_allocated,7.427160263061523,7.427160263061523,7.427160263061523,BF16; T=2; sequence length 16; 512 samples; MCore micro batch 512; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,768,768,1,768,3,3,completed,semantic_tokens/s,27465.214288255054,27359.794280809234,27527.12144552136,cuda_peak_allocated,10.906606674194336,10.906606674194336,10.906606674194336,BF16; T=2; sequence length 16; 768 samples; MCore micro batch 768; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,1024,1024,1,1024,3,3,completed,semantic_tokens/s,27233.762329518948,26886.090738117233,27247.435615349877,cuda_peak_allocated,14.386053085327148,14.386053085327148,14.386053085327148,BF16; T=2; sequence length 16; 1024 samples; MCore micro batch 1024; five warmups
llm_evaluation,mcore,Qwen2.5-0.5B-qcfs,tp2,2,1,2,1,1536,1536,1,1536,1,0,cuda_oom,semantic_tokens/s,,,,cuda_peak_allocated,,,,BF16; T=2; sequence length 16; capacity candidate; MCore micro batch 1536; five warmups
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,1152,1152,,,7,7,completed,generated_tokens/s,12834.263490899548,6268.982535367461,13019.346405993325,nvml_device_used,14.837890625,14.837890625,14.837890625,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,1280,1280,,,7,7,completed,generated_tokens/s,13358.644780876144,8412.05490229969,13661.088806815646,nvml_device_used,16.287109375,16.287109375,16.287109375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,1536,1536,,,7,7,completed,generated_tokens/s,14598.300339395359,8899.285969717395,14832.22182546336,nvml_device_used,18.029296875,18.029296875,18.029296875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,1792,1792,,,7,7,completed,generated_tokens/s,10907.178100908666,10127.680085950718,15475.083023080892,nvml_device_used,20.060546875,20.060546875,20.060546875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,2048,2048,,,7,7,completed,generated_tokens/s,15758.744881876737,8666.3859556874,16176.746688984995,nvml_device_used,22.380859375,22.380859375,22.380859375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,2176,2176,,,7,7,completed,generated_tokens/s,15522.847221170588,9339.35686352045,15976.347648605844,nvml_device_used,16.328125,16.328125,16.328125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,2304,2304,,,7,7,completed,generated_tokens/s,11994.914998306964,9148.064415353572,16286.173054126783,nvml_device_used,18.9375,18.9375,18.9375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,2432,2432,,,7,7,completed,generated_tokens/s,12316.698697914102,8990.392108334867,15837.974601640604,nvml_device_used,21.69140625,21.69140625,21.69140625,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,2560,2560,,,7,7,completed,generated_tokens/s,12382.832182228243,9605.231797421135,15917.752079692169,nvml_device_used,16.55078125,16.55078125,16.55078125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,tp1,1,1,1,1,3072,3072,,,7,7,completed,generated_tokens/s,12098.463201295694,9620.894591697543,15070.689231270111,nvml_device_used,20.033203125,20.033203125,20.033203125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,512,512,,,7,7,completed,generated_tokens/s,8894.785465686551,4563.858855708507,9027.096697510187,nvml_device_used,13.3046875,13.3046875,13.3046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,768,768,,,7,7,completed,generated_tokens/s,9992.989847333069,6564.762379994602,11325.998519468838,nvml_device_used,13.595703125,13.595703125,13.595703125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,1024,1024,,,7,7,completed,generated_tokens/s,12733.792361630598,5565.033272556745,13122.752793174259,nvml_device_used,13.88671875,13.88671875,13.88671875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,1536,1536,,,7,7,completed,generated_tokens/s,9533.836279796997,6873.899471708003,14629.33823442988,nvml_device_used,14.7578125,14.7578125,14.7578125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2048,2048,,,7,7,completed,generated_tokens/s,10462.613083977818,9501.8971044457,13974.908283706063,nvml_device_used,15.91796875,15.91796875,15.91796875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2304,2304,,,7,7,completed,generated_tokens/s,11478.629039918886,9178.639742175335,15634.848904234354,nvml_device_used,15.259765625,15.259765625,15.259765625,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2560,2560,,,7,7,completed,generated_tokens/s,12115.334212486201,9154.610543678134,15307.963471646743,nvml_device_used,15.984375,15.984375,15.984375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,2816,2816,,,7,7,completed,generated_tokens/s,10184.153320061161,9777.793692013878,16402.121720042982,nvml_device_used,16.85546875,16.85546875,16.85546875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,3072,3072,,,7,7,completed,generated_tokens/s,12665.318304791394,8706.1724741026,16920.3727242997,nvml_device_used,17.66015625,17.66015625,17.66015625,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,4096,4096,,,7,7,completed,generated_tokens/s,11878.904496766809,10038.752359563367,13601.45668090213,nvml_device_used,19.98046875,19.98046875,19.98046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,6144,6144,,,7,7,completed,generated_tokens/s,11223.828577832037,9992.679918825941,13566.83444511927,nvml_device_used,19.98046875,19.98046875,19.98046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,8192,8192,,,7,7,completed,generated_tokens/s,11199.287773837774,10146.547761668513,11791.772612314953,nvml_device_used,19.98046875,19.98046875,19.98046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,10240,10240,,,7,7,completed,generated_tokens/s,11442.76590345772,10364.114179829547,11758.074547488652,nvml_device_used,19.98046875,19.98046875,19.98046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp2,2,1,1,2,12288,12288,,,7,7,completed,generated_tokens/s,11078.892888023747,10697.075644807699,12023.558289693476,nvml_device_used,19.98046875,19.98046875,19.98046875,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,512,512,,,7,7,completed,generated_tokens/s,6730.116370460182,2820.6388928522215,7201.935316905664,nvml_device_used,13.3203125,13.3203125,13.3203125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,768,768,,,7,7,completed,generated_tokens/s,8208.120662785894,4979.331490893364,8432.07306132925,nvml_device_used,13.3203125,13.3203125,13.3203125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,1024,1024,,,7,7,completed,generated_tokens/s,9518.344863910494,3589.4379363026733,9886.239566316926,nvml_device_used,13.3203125,13.3203125,13.3203125,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,1536,1536,,,7,7,completed,generated_tokens/s,7791.353858654385,4919.6263430551835,12004.49106272192,nvml_device_used,13.90234375,13.90234375,13.90234375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,1792,1792,,,7,7,completed,generated_tokens/s,8956.73822435969,5318.353348057284,12127.375558022737,nvml_device_used,13.900390625,13.900390625,13.900390625,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,2048,2048,,,7,7,completed,generated_tokens/s,9885.59647905941,6158.082356733515,13271.155690226278,nvml_device_used,13.90234375,13.90234375,13.90234375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,2304,2304,,,7,7,completed,generated_tokens/s,7428.454126746611,5696.132282471081,12051.404670298181,nvml_device_used,14.3359375,14.3359375,14.3359375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,2560,2560,,,7,7,completed,generated_tokens/s,9749.978724613085,5247.061712982178,13878.095371488713,nvml_device_used,14.771484375,14.771484375,14.771484375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,3072,3072,,,7,7,completed,generated_tokens/s,9507.840487317892,8032.142960132707,9786.114684466906,nvml_device_used,14.7734375,14.7734375,14.7734375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
llm_generation,sglang,Qwen2.5-0.5B-qcfs,pp4,4,1,1,4,4096,4096,,,7,7,completed,generated_tokens/s,8840.438492208212,6459.4625305470345,10182.220259431659,nvml_device_used,15.93359375,15.93359375,15.93359375,Radix cache disabled; static memory fraction 0.5; 7 timed repeats
